4/3/2017,R. v. Savard,Wagner J. (Richard) ; Gascon J. (Clément) ; Côté J. (Suzanne) ; Brown J. (Russell) ; Rowe J. (Malcom),51133003/2017scc21.htm
3/31/2017,"Desjardins Financial Security Life Assurance Company v. Émond,",Abella J. (Rosalie Silberman) ; Moldaver J. (Micheal J.) ; Karakatsanis J. (Andromache) ; Wagner J. (Richard) ; Gascon J. (Clément) ; Côté J. (Suzanne) ; Brown J. (Russell),51126303/canLii-2017Sc.htm
3/30/2017,Green c. Société du Barreau du Manitoba,McLachlin J. (Beverley) ; Abella J. (Rosalie Silberman) ; Moldaver J. (Micheal J.) ; Karakatsanis J. (Andromache) ; Wagner J. (Richard) ; Gascon J. (Clément) ; Côté J. (Suzanne),51120603/canLii-2017Sc.htm
3/24/2017,"Godbout v. Pagé,",McLachlin J. (Beverley) ; Abella J. (Rosalie Silberman) ; Karakatsanis J. (Andromache) ; Wagner J. (Richard) ; Gascon J. (Clément) ; Côté J. (Suzanne) ; Brown J. (Russell),51067403/canLii-2017Sc.htm
3/23/2017,"R. v. Oland,",McLachlin J. (Beverley) ; Abella J. (Rosalie Silberman) ; Karakatsanis J. (Andromache) ; Moldaver J. (Micheal J.) ; Wagner J. (Richard) ; Gascon J. (Clément) ; Côté J. (Suzanne) ; Brown J. (Russell) ; Rowe J. (Malcom),51053703/2017scc17.htm
3/22/2017,R. v. S.B.,McLachlin J. (Beverley) ; Abella J. (Rosalie Silberman) ; Moldaver J. (Micheal J.) ; Karakatsanis J. (Andromache) ; Wagner J. (Richard) ; Gascon J. (Clément) ; Côté J. (Suzanne),51048803/2017scc16.htm
3/17/2017,R. v. Paterson,McLachlin J. (Beverley) ; Abella J. (Rosalie Silberman) ; Moldaver J. (Micheal J.) ; Karakatsanis J. (Andromache) ; Wagner J. (Richard) ; Gascon J. (Clément) ; Brown J. (Russell),51023003/2017scc15.htm
2/24/2017,R. v. Peers,McLachlin J. (Beverley) ; Abella J. (Rosalie Silberman) ; Moldaver J. (Micheal J.) ; Karakatsanis J. (Andromache) ; Wagner J. (Richard) ; Gascon J. (Clément) ; Côté J. (Suzanne) ; Brown J. (Russell) ; Rowe J. (Malcom),50897803/2017scc13.htm
2/24/2017,R. v. Aitkens,McLachlin J. (Beverley) ; Abella J. (Rosalie Silberman) ; Moldaver J. (Micheal J.) ; Karakatsanis J. (Andromache) ; Wagner J. (Richard) ; Gascon J. (Clément) ; Côté J. (Suzanne) ; Rowe J. (Malcom),50897903/2017scc14.htm
2/23/2017,R. v. Bingley,McLachlin J. (Beverley) ; Abella J. (Rosalie Silberman) ; Moldaver J. (Micheal J.) ; Karakatsanis J. (Andromache) ; Gascon J. (Clément) ; Côté J. (Suzanne) ; Brown J. (Russell),50890903/canLii-2017cS.htm
2/23/2017,R. v. Olotu,Karakatsanis J. (Andromache) ; Wagner J. (Richard) ; Gascon J. (Clément) ; Côté J. (Suzanne) ; Brown J. (Russell),50891003/2017scc11.htm
2/21/2017,R. v Brown,Abella J. (Rosalie Silberman) ; Moldaver J. (Micheal J.) ; Karakatsanis J. (Andromache) ; Gascon J. (Clément) ; Rowe J. (Malcom),50891103/2017scc10.htm
2/20/2017,R. v. Clifford,Abella J. (Rosalie Silberman) ; Moldaver J. (Micheal J.) ; Karakatsanis J. (Andromache) ; Wagner J. (Richard) ; Côté J. (Suzanne) ; Brown J. (Russell) ; Rowe J. (Malcom),50891203/2017scc9.htm
2/17/2017,Nelson (City) v. Mowatt,McLachlin J. (Beverley) ; Moldaver J. (Micheal J.) ; Karakatsanis J. (Andromache) ; Wagner J. (Richard) ; Gascon J. (Clément) ; Côté J. (Suzanne) ; Brown J. (Russell),50823203/2017scc8.htm
1/27/2017,Sabean v. Portage La Prairie Mutual Insurance Co.,McLachlin J. (Beverley) ; Moldaver J. (Micheal J.) ; Karakatsanis J. (Andromache) ; Wagner J. (Richard) ; Gascon J. (Clément) ; Côté J. (Suzanne) ; Brown J. (Russell),50472303/2017scc7.htm
1/26/2017,B.C. Freedom of Information and Privacy Association v. British Columbia (Attorney General),McLachlin J. (Beverley) ; Moldaver J. (Micheal J.) ; Karakatsanis J. (Andromache) ; Wagner J. (Richard) ; Gascon J. (Clément) ; Côté J. (Suzanne) ; Brown J. (Russell),50413503/2017scc6.htm
1/23/2017,R. v. Bédard,McLachlin J. (Beverley) ; Abella J. (Rosalie Silberman) ; Moldaver J. (Micheal J.) ; Karakatsanis J. (Andromache) ; Wagner J. (Richard) ; Gascon J. (Clément) ; Côté J. (Suzanne),50252203/2017scc4.htm
1/23/2017,R. v. Natewayes,McLachlin J. (Beverley) ; Abella J. (Rosalie Silberman) ; Moldaver J. (Micheal J.) ; Gascon J. (Clément) ; Côté J. (Suzanne) ; Brown J. (Russell) ; Rowe J. (Malcom),50252303/2017scc5.htm
1/19/2017,R. v. Clark,McLachlin J. (Beverley) ; Abella J. (Rosalie Silberman) ; Moldaver J. (Micheal J.) ; Karakatsanis J. (Andromache) ; Wagner J. (Richard) ; Gascon J. (Clément) ; Côté J. (Suzanne) ; Brown J. (Russell) ; Rowe J. (Malcom),50185903/2017scc3.htm
1/19/2017,R. v. Awer,Moldaver J. (Micheal J.) ; Karakatsanis J. (Andromache) ; Wagner J. (Richard) ; Brown J. (Russell) ; Rowe J. (Malcom),50186003/2017scc2.htm
1/13/2017,"Ernst v. Alberta Energy Regulator,",McLachlin J. (Beverley) ; Abella J. (Rosalie Silberman) ; Cromwell J. (Thomas Albert) ; Moldaver J. (Micheal J.) ; Karakatsanis J. (Andromache) ; Wagner J. (Richard) ; Gascon J. (Clément) ; Côté J. (Suzanne) ; Brown J. (Russell),49966903/2017scc1.htm
12/9/2016,"Jean Coutu Group (PJC) Inc. v. Canada (Attorney General),",McLachlin J. (Beverley) ; Abella J. (Rosalie Silberman) ; Cromwell J. (Thomas Albert) ; Moldaver J. (Micheal J.) ; Karakatsanis J. (Andromache) ; Wagner J. (Richard) ; Gascon J. (Clément) ; Brown J. (Russell) ; Côté J. (Suzanne),49746303/2016scc55.htm
12/9/2016,AG (Canada) v. Fairmont Hotels Inc. et al (SCC: Reasons for Judgment),Côté J. (Suzanne) ; Brown J. (Russell) ; Wagner J. (Richard) ; Gascon J. (Clément) ; McLachlin J. (Beverley) ; Moldaver J. (Micheal J.) ; Abella J. (Rosalie Silberman) ; Karakatsanis J. (Andromache),49746403/2016scc56.htm
12/8/2016,"Windsor (City) v. Canadian Transit Co.,",McLachlin J. (Beverley) ; Abella J. (Rosalie Silberman) ; Cromwell J. (Thomas Albert) ; Moldaver J. (Micheal J.) ; Karakatsanis J. (Andromache) ; Wagner J. (Richard) ; Gascon J. (Clément) ; Côté J. (Suzanne) ; Brown J. (Russell),49730703/2016scc54.htm
11/25/2016,Lizotte v. Aviva Insurance Company of Canada,McLachlin J. (Beverley) ; Abella J. (Rosalie Silberman) ; Cromwell J. (Thomas Albert) ; Moldaver J. (Micheal J.) ; Karakatsanis J. (Andromache) ; Wagner J. (Richard) ; Gascon J. (Clément) ; Côté J. (Suzanne) ; Brown J. (Russell),49400603/2016scc52.htm
11/25/2016,Alberta (Information and Privacy Commissioner) v. University of Calgary,Abella J. (Rosalie Silberman) ; Cromwell J. (Thomas Albert) ; Moldaver J. (Micheal J.) ; Karakatsanis J. (Andromache) ; Wagner J. (Richard) ; Gascon J. (Clément) ; Côté J. (Suzanne),49400703/2016scc53.htm
11/18/2016,"Mennillo v. Intramodal inc.,",McLachlin J. (Beverley) ; Abella J. (Rosalie Silberman) ; Cromwell J. (Thomas Albert) ; Moldaver J. (Micheal J.) ; Karakatsanis J. (Andromache) ; Wagner J. (Richard) ; Gascon J. (Clément) ; Côté J. (Suzanne) ; Brown J. (Russell),49364303/2016scc51.htm
11/17/2016,Royal Bank of Canada v. Trang,McLachlin J. (Beverley) ; Abella J. (Rosalie Silberman) ; Cromwell J. (Thomas Albert) ; Moldaver J. (Micheal J.) ; Karakatsanis J. (Andromache) ; Wagner J. (Richard) ; Gascon J. (Clément) ; Côté J. (Suzanne) ; Brown J. (Russell),49351603/2016scc50.htm
11/10/2016,Benhaim v. St-Germain,McLachlin J. (Beverley) ; Abella J. (Rosalie Silberman) ; Karakatsanis J. (Andromache) ; Wagner J. (Richard) ; Gascon J. (Clément) ; Côté J. (Suzanne) ; Brown J. (Russell),49312903/2016scc48.htm
11/10/2016,British Columbia Teachers' Federation v. British Columbia,McLachlin J. (Beverley) ; Abella J. (Rosalie Silberman) ; Moldaver J. (Micheal J.) ; Karakatsanis J. (Andromache) ; Wagner J. (Richard) ; Gascon J. (Clément) ; Côté J. (Suzanne) ; Brown J. (Russell) ; Rowe J. (Malcom),49343103/2016scc49.htm
11/4/2016,"Edmonton (City) v. Edmonton East (Capilano) Shopping Centres Ltd.,",McLachlin J. (Beverley) ; Abella J. (Rosalie Silberman) ; Cromwell J. (Thomas Albert) ; Moldaver J. (Micheal J.) ; Karakatsanis J. (Andromache) ; Wagner J. (Richard) ; Gascon J. (Clément) ; Côté J. (Suzanne) ; Brown J. (Russell),49312803/2016scc47.htm
11/3/2016,Urban Communications Inc. v. BCNET Networking Society,McLachlin J. (Beverley) ; Abella J. (Rosalie Silberman) ; Moldaver J. (Micheal J.) ; Karakatsanis J. (Andromache) ; Wagner J. (Richard) ; Gascon J. (Clément) ; Côté J. (Suzanne) ; Brown J. (Russell) ; Rowe J. (Malcom),49312503/2016scc45.htm
11/3/2016,R. v. Diamond,Karakatsanis J. (Andromache) ; Wagner J. (Richard) ; Gascon J. (Clément) ; Côté J. (Suzanne) ; Brown J. (Russell),49312703/2016scc46.htm
10/27/2016,Morasse v. Nadeau-Dubois,McLachlin J. (Beverley) ; Abella J. (Rosalie Silberman) ; Cromwell J. (Thomas Albert) ; Moldaver J. (Micheal J.) ; Karakatsanis J. (Andromache) ; Wagner J. (Richard) ; Gascon J. (Clément) ; Côté J. (Suzanne) ; Brown J. (Russell),49231903/2016scc44.htm
10/21/2016,R. v. AnthonyŸ-Cook,Abella J. (Rosalie Silberman) ; Moldaver J. (Micheal J.) ; Karakatsanis J. (Andromache) ; Wagner J. (Richard) ; Gascon J. (Clément) ; Côté J. (Suzanne) ; Brown J. (Russell),49193803/2016scc43.htm
10/20/2016,"Endean v. British Columbia,",McLachlin J. (Beverley) ; Abella J. (Rosalie Silberman) ; Cromwell J. (Thomas Albert) ; Moldaver J. (Micheal J.) ; Karakatsanis J. (Andromache) ; Wagner J. (Richard) ; Gascon J. (Clément) ; Côté J. (Suzanne) ; Brown J. (Russell),49193703/2016scc42.htm
10/20/2016,Durham Regional Crime Stoppers inc. v. Her Majesty the Queen and X. Y.,Abella J. (Rosalie Silberman) ; Karakatsanis J. (Andromache) ; Brown J. (Russell),49205403/canLii-2016ca.htm
10/18/2016,R. v. C.K-D.,Abella J. (Rosalie Silberman) ; Moldaver J. (Micheal J.) ; Wagner J. (Richard) ; Côté J. (Suzanne) ; Brown J. (Russell),48768903/2016scc41.htm
10/17/2016,R. v. Rowson,Abella J. (Rosalie Silberman) ; Moldaver J. (Micheal J.) ; Wagner J. (Richard) ; Côté J. (Suzanne) ; Brown J. (Russell),48768703/2016scc40.htm
10/14/2016,"Conférence des juges de paix magistrats du Québec v. Quebec (Attorney General),",McLachlin J. (Beverley) ; Abella J. (Rosalie Silberman) ; Cromwell J. (Thomas Albert) ; Moldaver J. (Micheal J.) ; Karakatsanis J. (Andromache) ; Wagner J. (Richard) ; Gascon J. (Clément) ; Côté J. (Suzanne) ; Brown J. (Russell),48759403/2016scc39.htm
9/29/2016,Canada (Attorney General) v Igloo Vikski Inc.,McLachlin J. (Beverley) ; Abella J. (Rosalie Silberman) ; Cromwell J. (Thomas Albert) ; Moldaver J. (Micheal J.) ; Karakatsanis J. (Andromache) ; Wagner J. (Richard) ; Gascon J. (Clément) ; Côté J. (Suzanne) ; Brown J. (Russell),48661503/canLii-2016cS.htm
9/29/2016,Kwong v Canada (Stay/Sursis)),McLachlin J. (Beverley) ; Moldaver J. (Micheal J.) ; Gascon J. (Clément),48726603/canLii-2016Kwo.htm
9/15/2016,Ledcor Construction Ltd. v Northbridge Indemnity Insurance Co.,McLachlin J. (Beverley) ; Abella J. (Rosalie Silberman) ; Cromwell J. (Thomas Albert) ; Moldaver J. (Micheal J.) ; Karakatsanis J. (Andromache) ; Wagner J. (Richard) ; Gascon J. (Clément) ; Côté J. (Suzanne) ; Brown J. (Russell),48580503/2016scc37.htm
9/9/2016,Musqueam Indian Band v Musqueam Indian Band (Board of Review),McLachlin J. (Beverley) ; Cromwell J. (Thomas Albert) ; Moldaver J. (Micheal J.) ; Karakatsanis J. (Andromache) ; Wagner J. (Richard) ; Côté J. (Suzanne) ; Brown J. (Russell),48539303/2016scc36.htm
7/29/2016,R v Villaroman,McLachlin J. (Beverley) ; Abella J. (Rosalie Silberman) ; Cromwell J. (Thomas Albert) ; Moldaver J. (Micheal J.) ; Karakatsanis J. (Andromache) ; Wagner J. (Richard) ; Gascon J. (Clément) ; Côté J. (Suzanne) ; Brown J. (Russell),48175903/2016scc33.htm
7/29/2016,Ferme Vi-Ber inc. v Financière agricole du Québec,McLachlin J. (Beverley) ; Abella J. (Rosalie Silberman) ; Cromwell J. (Thomas Albert) ; Karakatsanis J. (Andromache) ; Wagner J. (Richard) ; Gascon J. (Clément) ; Côté J. (Suzanne),48176003/2016scc34.htm
7/29/2016,Lafortune v Financière agricole du Québec,McLachlin J. (Beverley) ; Abella J. (Rosalie Silberman) ; Cromwell J. (Thomas Albert) ; Karakatsanis J. (Andromache) ; Wagner J. (Richard) ; Gascon J. (Clément) ; Côté J. (Suzanne),48176103/2016scc35.htm
7/22/2016,R. v. Cawthorne,McLachlin J. (Beverley) ; Abella J. (Rosalie Silberman) ; Cromwell J. (Thomas Albert) ; Moldaver J. (Micheal J.) ; Karakatsanis J. (Andromache) ; Wagner J. (Richard) ; Gascon J. (Clément) ; Côté J. (Suzanne) ; Brown J. (Russell),48145503/2016scc32.htm
7/21/2016,R. v. K.R.J.,McLachlin J. (Beverley) ; Abella J. (Rosalie Silberman) ; Cromwell J. (Thomas Albert) ; Moldaver J. (Micheal J.) ; Karakatsanis J. (Andromache) ; Wagner J. (Richard) ; Gascon J. (Clément) ; Côté J. (Suzanne) ; Brown J. (Russell),48145403/2016scc31.htm
7/15/2016,"Lapointe Rosenstein Marchand Melançon LLP v. Cassels Brock & Blackwell LLP,",McLachlin J. (Beverley) ; Abella J. (Rosalie Silberman) ; Cromwell J. (Thomas Albert) ; Karakatsanis J. (Andromache) ; Wagner J. (Richard) ; Gascon J. (Clément) ; Côté J. (Suzanne),48112603/canLii-2016cS.htm
7/14/2016,Wilson v Atomic Energy of Canada Ltd.,McLachlin J. (Beverley) ; Abella J. (Rosalie Silberman) ; Cromwell J. (Thomas Albert) ; Moldaver J. (Micheal J.) ; Karakatsanis J. (Andromache) ; Wagner J. (Richard) ; Gascon J. (Clément) ; Côté J. (Suzanne) ; Brown J. (Russell),48112703/canLii-2016cS.htm
7/14/2016,Corporation of the City of Nelson v. Mary Geraldine Mowatt,McLachlin J. (Beverley) ; Moldaver J. (Micheal J.) ; Gascon J. (Clément),48122303/2016canlii44773.htm
7/8/2016,R. v. Jordan,McLachlin J. (Beverley) ; Abella J. (Rosalie Silberman) ; Cromwell J. (Thomas Albert) ; Moldaver J. (Micheal J.) ; Karakatsanis J. (Andromache) ; Wagner J. (Richard) ; Gascon J. (Clément) ; Côté J. (Suzanne) ; Brown J. (Russell),48044503/2016scc27.htm
7/8/2016,R. v. Williamson,McLachlin J. (Beverley) ; Abella J. (Rosalie Silberman) ; Cromwell J. (Thomas Albert) ; Moldaver J. (Micheal J.) ; Karakatsanis J. (Andromache) ; Wagner J. (Richard) ; Gascon J. (Clément) ; Côté J. (Suzanne) ; Brown J. (Russell),48044603/2016scc28.htm
6/30/2016,R. v. Vassell,Cromwell J. (Thomas Albert) ; Moldaver J. (Micheal J.) ; Karakatsanis J. (Andromache) ; Wagner J. (Richard) ; Gascon J. (Clément) ; Côté J. (Suzanne) ; Brown J. (Russell),48005303/2016scc26.htm
6/24/2016,British Columbia (Workers' Compensation Appeal Tribunal) v Fraser Health Authority,McLachlin J. (Beverley) ; Abella J. (Rosalie Silberman) ; Moldaver J. (Micheal J.) ; Karakatsanis J. (Andromache) ; Wagner J. (Richard) ; Côté J. (Suzanne),48005203/2016scc25.htm
6/23/2016,Stephen Patrick Burrows v. Her Majesty the Queen,McLachlin J. (Beverley) ; Abella J. (Rosalie Silberman) ; Cromwell J. (Thomas Albert) ; Moldaver J. (Micheal J.) ; Karakatsanis J. (Andromache) ; Wagner J. (Richard) ; Gascon J. (Clément) ; Côté J. (Suzanne) ; Brown J. (Russell),48005003/2016canlii37772.htm
6/23/2016,R. v. Saeed,McLachlin J. (Beverley) ; Abella J. (Rosalie Silberman) ; Cromwell J. (Thomas Albert) ; Moldaver J. (Micheal J.) ; Karakatsanis J. (Andromache) ; Wagner J. (Richard) ; Gascon J. (Clément) ; Côté J. (Suzanne) ; Brown J. (Russell),48005103/2016scc24.htm
6/16/2016,Rogers Communications Inc. v Châteauguay (City),McLachlin J. (Beverley) ; Abella J. (Rosalie Silberman) ; Cromwell J. (Thomas Albert) ; Moldaver J. (Micheal J.) ; Karakatsanis J. (Andromache) ; Wagner J. (Richard) ; Gascon J. (Clément) ; Côté J. (Suzanne) ; Brown J. (Russell),47955003/canLii-2016Sc.htm
6/9/2016,"R. v. D.L.W.,",McLachlin J. (Beverley) ; Abella J. (Rosalie Silberman) ; Cromwell J. (Thomas Albert) ; Moldaver J. (Micheal J.) ; Karakatsanis J. (Andromache) ; Côté J. (Suzanne) ; Brown J. (Russell),48264203/2016scc22.htm
6/3/2016,PG (Canada) c. Chambre des Notaires du Québec (CSC: Motifs de Jugement),Wagner J. (Richard) ; Gascon J. (Clément) ; McLachlin J. (Beverley) ; Moldaver J. (Micheal J.) ; Abella J. (Rosalie Silberman) ; Cromwell J. (Thomas Albert) ; Karakatsanis J. (Andromache),47722903/canLii-2016cS.htm
6/3/2016,Canada (National Revenue) v. Thompson (SCC: Judgment and Reasons for Judgment),McLachlin J. (Beverley) ; Abella J. (Rosalie Silberman) ; Rothstein J. (Marshall E.) ; Cromwell J. (Thomas Albert) ; Karakatsanis J. (Andromache) ; Wagner J. (Richard) ; Gascon J. (Clément),47723403/canLii-2016Sc.htm
5/6/2016,Krayzel Corp. v Equitable Trust Co.,McLachlin J. (Beverley) ; Abella J. (Rosalie Silberman) ; Cromwell J. (Thomas Albert) ; Moldaver J. (Micheal J.) ; Karakatsanis J. (Andromache) ; Wagner J. (Richard) ; Gascon J. (Clément) ; Côté J. (Suzanne) ; Brown J. (Russell),47600103/2016scc18.htm
5/6/2016,Heritage Capital Corp. v Equitable Trust Co.,McLachlin J. (Beverley) ; Abella J. (Rosalie Silberman) ; Cromwell J. (Thomas Albert) ; Moldaver J. (Micheal J.) ; Karakatsanis J. (Andromache) ; Wagner J. (Richard) ; Gascon J. (Clément) ; Côté J. (Suzanne) ; Brown J. (Russell),47600203/2016scc19.htm
5/3/2016,R. v. Laliberté,McLachlin J. (Beverley) ; Cromwell J. (Thomas Albert) ; Wagner J. (Richard) ; Gascon J. (Clément) ; Brown J. (Russell),47550703/2016scc17.htm
5/2/2016,R. v. Shaoulle,McLachlin J. (Beverley) ; Abella J. (Rosalie Silberman) ; Moldaver J. (Micheal J.) ; Côté J. (Suzanne) ; Brown J. (Russell),47550603/2016scc16.htm
4/29/2016,World Bank Group v. Wallace,McLachlin J. (Beverley) ; Abella J. (Rosalie Silberman) ; Cromwell J. (Thomas Albert) ; Moldaver J. (Micheal J.) ; Karakatsanis J. (Andromache) ; Wagner J. (Richard) ; Gascon J. (Clément) ; Côté J. (Suzanne) ; Brown J. (Russell),47471503/2016scc15.htm
4/15/2016,R. v. Lloyd,McLachlin J. (Beverley) ; Abella J. (Rosalie Silberman) ; Cromwell J. (Thomas Albert) ; Moldaver J. (Micheal J.) ; Karakatsanis J. (Andromache) ; Wagner J. (Richard) ; Gascon J. (Clément) ; Côté J. (Suzanne) ; Brown J. (Russell),47336803/2016scc13.htm
4/15/2016,R. v. SafarzadehŸ-Markhali,McLachlin J. (Beverley) ; Abella J. (Rosalie Silberman) ; Cromwell J. (Thomas Albert) ; Moldaver J. (Micheal J.) ; Karakatsanis J. (Andromache) ; Wagner J. (Richard) ; Gascon J. (Clément) ; Côté J. (Suzanne) ; Brown J. (Russell),47337003/2016scc14.htm
4/14/2016,Daniels v. Canada (Indian Affairs and Northern Development),McLachlin J. (Beverley) ; Abella J. (Rosalie Silberman) ; Cromwell J. (Thomas Albert) ; Moldaver J. (Micheal J.) ; Karakatsanis J. (Andromache) ; Wagner J. (Richard) ; Gascon J. (Clément) ; Côté J. (Suzanne) ; Brown J. (Russell),47334003/canLii-2016cS.htm
3/24/2016,R. v. Borowiec,McLachlin J. (Beverley) ; Abella J. (Rosalie Silberman) ; Cromwell J. (Thomas Albert) ; Moldaver J. (Micheal J.) ; Karakatsanis J. (Andromache) ; Wagner J. (Richard) ; Brown J. (Russell),47255203/2016scc11.htm
3/23/2016,R. v. Knapczyk,McLachlin J. (Beverley) ; Abella J. (Rosalie Silberman) ; Moldaver J. (Micheal J.) ; Karakatsanis J. (Andromache) ; Gascon J. (Clément) ; Côté J. (Suzanne) ; Brown J. (Russell),47255103/2016scc10.htm
3/18/2016,"Commission scolaire de Laval v. Syndicat de l'enseignement de la région de Laval,",McLachlin J. (Beverley) ; Abella J. (Rosalie Silberman) ; Karakatsanis J. (Andromache) ; Wagner J. (Richard) ; Gascon J. (Clément) ; Côté J. (Suzanne) ; Brown J. (Russell),47255003/2016scc8.htm
3/10/2016,Barkley v. Her Majesty the Queen,Abella J. (Rosalie Silberman) ; Karakatsanis J. (Andromache) ; Brown J. (Russell),47359503/canLii-2016Ba.htm
2/26/2016,R. v. Newman,McLachlin J. (Beverley) ; Abella J. (Rosalie Silberman) ; Cromwell J. (Thomas Albert) ; Moldaver J. (Micheal J.) ; Karakatsanis J. (Andromache) ; Wagner J. (Richard) ; Gascon J. (Clément),46946703/2016scc7.htm
2/24/2016,R. v. Gagnon,Cromwell J. (Thomas Albert) ; Wagner J. (Richard) ; Gascon J. (Clément) ; Côté J. (Suzanne) ; Brown J. (Russell),46946803/2016scc6.htm
1/22/2016,R. v. Meer,McLachlin J. (Beverley) ; Abella J. (Rosalie Silberman) ; Cromwell J. (Thomas Albert) ; Karakatsanis J. (Andromache) ; Wagner J. (Richard) ; Gascon J. (Clément) ; Moldaver J. (Micheal J.),46609803/2016scc5.htm
1/18/2016,R. v Seruhungo,Moldaver J. (Micheal J.) ; Karakatsanis J. (Andromache) ; Wagner J. (Richard) ; Gascon J. (Clément) ; Côté J. (Suzanne),46525903/2016scc2.htm
1/18/2016,R. v. Spicer,Moldaver J. (Micheal J.) ; Karakatsanis J. (Andromache) ; Wagner J. (Richard) ; Gascon J. (Clément) ; Côté J. (Suzanne),46526003/2016scc3.htm
1/15/2016,Canadian Pacific Railway Co. v. Canada (Attorney General),McLachlin J. (Beverley) ; Abella J. (Rosalie Silberman) ; Cromwell J. (Thomas Albert) ; Moldaver J. (Micheal J.) ; Karakatsanis J. (Andromache) ; Wagner J. (Richard) ; Gascon J. (Clément) ; Côté J. (Suzanne) ; Brown J. (Russell),46493003/2016scc1.htm
1/15/2016,Carter v. Canada (Attorney General),Abella J. (Rosalie Silberman) ; Karakatsanis J. (Andromache) ; Wagner J. (Richard) ; Gascon J. (Clément) ; Côté J. (Suzanne),46493103/2016scc4.htm
1/14/2016,Attorney General of Canada v Lapple/Frost/Lewis,McLachlin J. (Beverley) ; Moldaver J. (Micheal J.) ; Gascon J. (Clément),47266403/1_canLii-2016.htm
12/18/2015,R. v. Riesberry,Cromwell J. (Thomas Albert) ; Moldaver J. (Micheal J.) ; Karakatsanis J. (Andromache) ; Wagner J. (Richard) ; Gascon J. (Clément) ; Côté J. (Suzanne) ; Brown J. (Russell),46221203/2015scc65.htm
12/14/2015,R. v. McKenna,Abella J. (Rosalie Silberman) ; Moldaver J. (Micheal J.) ; Wagner J. (Richard) ; Gascon J. (Clément) ; Côté J. (Suzanne),46221103/2015scc63.htm
12/10/2015,"Kanthasamy v. Canada (Citizenship and Immigration),",McLachlin J. (Beverley) ; Abella J. (Rosalie Silberman) ; Cromwell J. (Thomas Albert) ; Moldaver J. (Micheal J.) ; Karakatsanis J. (Andromache) ; Wagner J. (Richard) ; Gascon J. (Clément),46115003/2015scc61.htm
12/4/2015,Canadian Imperial Bank of Commerce v. Green,McLachlin J. (Beverley) ; Rothstein J. (Marshall E.) ; Cromwell J. (Thomas Albert) ; Moldaver J. (Micheal J.) ; Karakatsanis J. (Andromache) ; Gascon J. (Clément) ; Côté J. (Suzanne),46110903/2015scc60.htm
11/27/2015,"B010 v. Canada (Citizenship and Immigration),",McLachlin J. (Beverley) ; Abella J. (Rosalie Silberman) ; Rothstein J. (Marshall E.) ; Moldaver J. (Micheal J.) ; Karakatsanis J. (Andromache) ; Wagner J. (Richard) ; Gascon J. (Clément),45966103/canLii-2015cS.htm
11/27/2015,"R. v. Appulonappa,",McLachlin J. (Beverley) ; Abella J. (Rosalie Silberman) ; Rothstein J. (Marshall E.) ; Moldaver J. (Micheal J.) ; Karakatsanis J. (Andromache) ; Wagner J. (Richard) ; Gascon J. (Clément),45966203/2015scc59.htm
11/26/2015,"Canadian Broadcasting Corp. v. SODRAC 2003 Inc.,",McLachlin J. (Beverley) ; Abella J. (Rosalie Silberman) ; Rothstein J. (Marshall E.) ; Moldaver J. (Micheal J.) ; Cromwell J. (Thomas Albert) ; Karakatsanis J. (Andromache) ; Wagner J. (Richard) ; Gascon J. (Clément) ; Côté J. (Suzanne),45966303/2015scc57.htm
11/20/2015,Caron v. Alberta,McLachlin J. (Beverley) ; Abella J. (Rosalie Silberman) ; Rothstein J. (Marshall E.) ; Cromwell J. (Thomas Albert) ; Moldaver J. (Micheal J.) ; Karakatsanis J. (Andromache) ; Wagner J. (Richard) ; Gascon J. (Clément) ; Côté J. (Suzanne),45923703/canLii-2015Sc.htm
11/19/2015,R. v. Moriarity,McLachlin J. (Beverley) ; Abella J. (Rosalie Silberman) ; Rothstein J. (Marshall E.) ; Cromwell J. (Thomas Albert) ; Moldaver J. (Micheal J.) ; Karakatsanis J. (Andromache) ; Gascon J. (Clément) ; Wagner J. (Richard) ; Côté J. (Suzanne),45906103/2015scc55.htm
11/16/2015,R. v. Hecimovic,Abella J. (Rosalie Silberman) ; Cromwell J. (Thomas Albert) ; Moldaver J. (Micheal J.) ; Karakatsanis J. (Andromache) ; Wagner J. (Richard) ; Gascon J. (Clément) ; Brown J. (Russell),45906003/2015scc54.htm
11/13/2015,"Saskatchewan (Attorney General) v. Lemare Lake Logging Ltd.,",Abella J. (Rosalie Silberman) ; Cromwell J. (Thomas Albert) ; Moldaver J. (Micheal J.) ; Karakatsanis J. (Andromache) ; Wagner J. (Richard) ; Gascon J. (Clément) ; Côté J. (Suzanne),45840503/2015scc53.htm
11/13/2015,407 ETR Concession Co. v. Canada (Superintendent of Bankruptcy),McLachlin J. (Beverley) ; Abella J. (Rosalie Silberman) ; Rothstein J. (Marshall E.) ; Cromwell J. (Thomas Albert) ; Moldaver J. (Micheal J.) ; Karakatsanis J. (Andromache) ; Wagner J. (Richard) ; Gascon J. (Clément) ; Côté J. (Suzanne),45840603/2015scc52.htm
